Adrián Ortolá,23,6,70,2000000,47000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E. Lueiza,29,8,70,1400000,3000,2,57,72,69,57,62,57,67,72,62,69,57,58,59,55,65,57,67,72,62,69,57,58,59,55,65,59
N. Ueda,22,36,70,2300000,8000,1,44,69,63,43,50,44,64,69,50,63,43,47,47,43,61,44,64,69,50,63,43,47,47,43,61,47
J. Ahlmann,26,17,70,1800000,10000,7,63,65,67,62,66,63,69,65,66,67,62,66,59,64,70,63,69,65,66,67,62,66,59,64,70,59
G. Morozov,23,47,70,2100000,18000,7,63,68,67,63,64,63,69,68,64,67,63,65,61,64,68,63,69,68,64,67,63,65,61,64,68,61
David Carmona,20,6,70,3500000,4000,22,57,64,64,56,59,57,69,64,59,64,56,62,55,59,69,57,69,64,59,64,56,62,55,59,69,55
Rafa Navarro,23,6,70,2300000,13000,7,60,65,63,60,59,60,69,65,59,63,60,63,58,62,69,60,69,65,59,63,60,63,58,62,69,58
M. Welzmüller,27,4,70,1500000,1000,2,64,65,69,60,67,64,68,65,67,69,60,65,56,62,68,64,68,65,67,69,60,65,56,62,68,56
Q. Moll,26,4,70,1800000,16000,4,62,67,69,59,66,62,66,67,66,69,59,61,55,59,66,62,66,67,66,69,59,61,55,59,66,55
P. Budkivskyi,25,46,70,2300000,12000,26,61,43,45,65,55,61,44,43,55,45,65,60,69,62,45,61,44,43,55,45,65,60,69,62,45,69
D. Dibusz,26,76,70,0,0,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
E. Taşdemir,21,37,70,2100000,9000,12,67,65,66,67,66,67,69,65,66,66,67,69,65,69,70,67,69,65,66,66,67,69,65,69,70,65
A. Borysiuk,25,5,70,1900000,18000,4,66,67,69,65,67,66,66,67,67,69,65,65,63,64,67,66,66,67,67,69,65,65,63,64,67,63
J. Flum,29,4,70,1400000,13000,4,65,67,69,63,69,65,64,67,69,69,63,63,63,62,65,65,64,67,69,69,63,63,63,62,65,63
R. Bonevacia,25,94,70,2200000,7000,0,70,65,67,70,69,70,66,65,69,67,70,69,68,69,66,70,66,65,69,67,70,69,68,69,66,68
B. Lobonţ,39,57,70,120000,16000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
S. Thesker,26,4,70,1800000,8000,7,52,69,66,50,58,52,64,69,58,66,50,54,51,51,64,52,64,69,58,66,50,54,51,51,64,51
K. Shibasaki,32,36,70,1400000,10000,4,69,49,57,69,68,69,57,49,68,57,69,70,67,69,60,69,57,49,68,57,69,70,67,69,60,67
F. Manojlović,21,35,70,2100000,8000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
G. Oboabona,26,54,70,1800000,24000,1,54,69,66,53,58,54,65,69,58,66,53,55,53,53,64,54,65,69,58,66,53,55,53,53,64,53
F. Otero Tovar,22,20,70,2900000,12000,12,66,40,45,68,60,66,46,40,60,45,68,66,69,67,48,66,46,40,60,45,68,66,69,67,48,69
J. Maghoma,29,45,70,1700000,21000,22,68,43,52,67,63,68,52,43,63,52,67,69,63,69,55,68,52,43,63,52,67,69,63,69,55,63
F. Friday,22,54,70,2500000,8000,26,63,40,42,66,54,63,43,40,54,42,66,63,69,65,46,63,43,40,54,42,66,63,69,65,46,69
R. Perez,27,20,70,1700000,3000,1,47,69,61,48,49,47,60,69,49,61,48,47,49,46,58,47,60,69,49,61,48,47,49,46,58,49
S. López,28,1,70,1800000,2000,4,69,45,55,66,66,69,53,45,66,55,66,68,61,67,56,69,53,45,66,55,66,68,61,67,56,61
F. Millados,25,8,70,1500000,4000,12,61,67,66,61,62,61,69,67,62,66,61,65,61,64,69,61,69,67,62,66,61,65,61,64,69,61
Y. Ideguchi,20,36,70,2500000,7000,4,68,65,69,66,70,68,68,65,70,69,66,68,62,67,69,68,68,65,70,69,66,68,62,67,69,62
M. Al Shalhoub,36,78,70,600000,19000,26,69,39,50,66,66,69,45,39,66,50,66,66,62,67,49,69,45,39,66,50,66,66,62,67,49,62
A. Budimir,25,9,70,2200000,24000,26,60,45,45,65,54,60,46,45,54,45,65,59,69,62,47,60,46,45,54,45,65,59,69,62,47,69
J. Ralls,23,19,70,2500000,18000,2,68,61,67,67,69,68,65,61,69,67,67,68,63,68,67,68,65,61,69,67,67,68,63,68,67,63
M. Steinhöfer,31,4,70,1200000,16000,22,65,66,67,65,66,65,69,66,66,67,65,67,63,66,69,65,69,66,66,67,65,67,63,66,69,63
D. Kolovos,24,22,70,2300000,10000,3,69,41,49,69,63,69,49,41,63,49,69,70,66,70,53,69,49,41,63,49,69,70,66,70,53,66
R. Abarsola,33,8,70,675000,4000,7,59,69,68,58,62,59,69,69,62,68,58,62,59,60,68,59,69,69,62,68,58,62,59,60,68,59
H. Galdamos,25,8,70,1500000,4000,17,61,64,67,59,63,61,69,64,63,67,59,64,55,62,70,61,69,64,63,67,59,64,55,62,70,55
A. Turan,33,37,70,725000,12000,17,53,69,65,52,58,53,61,69,58,65,52,53,51,51,60,53,61,69,58,65,52,53,51,51,60,51
F. Gardoş,28,57,70,1400000,45000,1,53,69,65,52,57,53,63,69,57,65,52,53,54,52,62,53,63,69,57,65,52,53,54,52,62,54
M. Stępiński,22,5,70,2500000,16000,26,67,41,46,69,60,67,45,41,60,46,69,66,69,67,48,67,45,41,60,46,69,66,69,67,48,69
A. Gnoukouri,20,27,70,2800000,29000,4,66,67,68,65,69,66,67,67,69,68,65,66,62,64,67,66,67,67,69,68,65,66,62,64,67,62
F. Ojo,25,7,70,2100000,9000,2,68,62,66,67,69,68,65,62,69,66,67,68,65,68,66,68,65,62,69,66,67,68,65,68,66,65
Jeong Woon,28,40,70,1800000,6000,7,68,68,69,68,68,68,71,68,68,69,68,69,65,69,71,68,71,68,68,69,68,69,65,69,71,65
F. Oreja,35,1,70,375000,7000,17,60,70,69,59,63,60,69,70,63,69,59,61,54,60,69,60,69,70,63,69,59,61,54,60,69,54
Borja Iglesias,24,6,70,2500000,15000,26,64,41,45,66,59,64,42,41,59,45,66,62,69,63,45,64,42,41,59,45,66,62,69,63,45,69
A. Ryazantsev,30,47,70,1700000,37000,22,69,64,65,69,68,69,64,64,68,65,69,68,68,69,65,69,64,64,68,65,69,68,68,69,65,68
P. Kitchen,25,50,70,2000000,9000,4,61,70,69,60,64,61,67,70,64,69,60,61,61,59,66,61,67,70,64,69,60,61,61,59,66,61
A. Yiadom,25,52,70,1800000,8000,22,63,64,64,64,62,63,69,64,62,64,64,67,62,66,69,63,69,64,62,64,64,67,62,66,69,62
M. Salvi,23,29,70,2200000,15000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Allano,22,2,70,2600000,7000,24,69,53,58,69,65,69,59,53,65,58,69,69,66,70,61,69,59,53,65,58,69,69,66,70,61,66
S. Doi,25,36,70,2200000,9000,26,70,48,55,69,66,70,55,48,66,55,69,69,67,69,57,70,55,48,66,55,69,69,67,69,57,67
B. Kessel,29,4,70,1300000,10000,22,60,71,68,61,62,60,69,71,62,68,61,63,63,61,68,60,69,71,62,68,61,63,63,61,68,63
C. Maxwell,26,10,70,1500000,8000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
S. Birnbaum,26,50,70,1700000,6000,1,46,69,63,46,52,46,61,69,52,63,46,48,48,45,59,46,61,69,52,63,46,48,48,45,59,48
I. Modonza,25,8,70,1500000,4000,1,58,74,68,59,60,58,69,74,60,68,59,60,61,59,67,58,69,74,60,68,59,60,61,59,67,61
J. Risdon,24,68,70,2000000,6000,17,57,70,66,56,58,57,69,70,58,66,56,60,56,59,69,57,69,70,58,66,56,60,56,59,69,56
A. Brignoli,25,11,70,1500000,39000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
S. Bastien,20,7,70,2900000,10000,4,69,55,61,67,68,69,61,55,68,61,67,70,62,70,64,69,61,55,68,61,67,70,62,70,64,62
H. Sepulveño,29,8,70,1200000,3000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
L. Castro,25,20,70,2300000,4000,22,67,37,44,69,60,67,45,37,60,44,69,67,69,68,49,67,45,37,60,44,69,67,69,68,49,69
Nauzet Alemán,32,6,70,1400000,8000,0,70,55,61,69,68,70,58,55,68,61,69,69,67,70,61,70,58,55,68,61,69,69,67,70,61,67
Ricardo Pessoa,35,0,70,375000,5000,17,60,68,66,59,61,60,69,68,61,66,59,61,57,61,68,60,69,68,61,66,59,61,57,61,68,57
S. Çinaz,31,37,70,1200000,10000,2,59,69,68,58,64,59,64,69,64,68,58,59,59,57,64,59,64,69,64,68,58,59,59,57,64,59
J. Pollersbeck,22,4,70,2200000,14000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
D. Marcellis,29,16,70,1400000,8000,1,48,69,65,46,54,48,63,69,54,65,46,49,47,46,61,48,63,69,54,65,46,49,47,46,61,47
M. Gould,34,69,70,0,0,1,43,69,60,42,47,43,57,69,47,60,42,44,44,43,54,43,57,69,47,60,42,44,44,43,54,44
E. Salli,24,34,70,2300000,9000,26,68,44,47,70,60,68,50,44,60,47,70,69,68,71,53,68,50,44,60,47,70,69,68,71,53,68
A. Rentería,24,20,70,2400000,8000,14,67,41,46,69,60,67,47,41,60,46,69,68,69,69,51,67,47,41,60,46,69,68,69,69,51,69
S. Dursun,25,37,70,1800000,12000,17,52,69,64,52,55,52,66,69,55,64,52,56,53,54,65,52,66,69,55,64,52,56,53,54,65,53
André Moreira,21,0,70,2000000,16000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Errasti,29,6,70,1400000,8000,4,56,68,69,53,61,56,66,68,61,69,53,57,51,54,66,56,66,68,61,69,53,57,51,54,66,51
Dani Nieto,26,6,70,2100000,8000,0,68,36,47,67,62,68,49,36,62,47,67,69,62,70,53,68,49,36,62,47,67,69,62,70,53,62
M. Al Buraik,24,78,70,2000000,20000,17,66,64,65,66,65,66,69,64,65,65,66,69,63,67,69,66,69,64,65,65,66,69,63,67,69,63
B. Kamara,20,13,70,2400000,9000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Rodrigo,21,6,70,2700000,16000,2,66,65,69,63,69,66,62,65,69,69,63,62,60,61,62,66,62,65,69,69,63,62,60,61,62,60
W. Rémy,26,13,70,1900000,16000,17,55,69,65,54,59,55,67,69,59,65,54,59,53,56,66,55,67,69,59,65,54,59,53,56,66,53
L. Schmitz,28,4,70,1400000,18000,2,61,68,68,61,64,61,69,68,64,68,61,63,62,61,69,61,69,68,64,68,61,63,62,61,69,62
M. Vydra,25,23,70,2300000,38000,0,69,44,49,70,62,69,51,44,62,49,70,69,69,70,54,69,51,44,62,49,70,69,69,70,54,69
Joãozinho,27,0,70,1500000,5000,7,64,66,67,64,66,64,69,66,66,67,64,66,61,65,69,64,69,66,66,67,64,66,61,65,69,61
R. Strauß,30,4,70,1300000,13000,17,61,65,64,61,62,61,69,65,62,64,61,64,59,63,69,61,69,65,62,64,61,64,59,63,69,59
Morcillo,31,6,70,1200000,7000,1,52,69,66,51,58,52,65,69,58,66,51,55,53,52,64,52,65,69,58,66,51,55,53,52,64,53
S. Rincón,23,20,70,2500000,7000,26,68,44,48,70,62,68,50,44,62,48,70,69,70,69,53,68,50,44,62,48,70,69,70,69,53,70
J. Fejzić,31,26,70,1100000,13000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
G. Garza,25,50,70,1700000,14000,7,64,69,69,64,66,64,69,69,66,69,64,66,62,65,70,64,69,69,66,69,64,66,62,65,70,62
L. Sadiku,25,85,70,1800000,10000,1,62,67,69,60,66,62,64,67,66,69,60,58,59,57,64,62,64,67,66,69,60,58,59,57,64,59
M. Risso,29,3,70,1400000,10000,1,35,69,58,36,42,35,57,69,42,58,36,37,41,35,54,35,57,69,42,58,36,37,41,35,54,41
Y. Barbet,24,13,70,2100000,23000,7,61,69,68,59,65,61,67,69,65,68,59,62,58,59,66,61,67,69,65,68,59,62,58,59,66,58
D. Artuago,29,8,70,1700000,5000,0,69,50,58,67,67,69,55,50,67,58,67,68,64,67,58,69,55,50,67,58,67,68,64,67,58,64
Wesley,20,2,70,2900000,14000,26,62,43,43,66,55,62,41,43,55,43,66,61,69,63,43,62,41,43,55,43,66,61,69,63,43,69
C. Noone,29,19,70,1700000,26000,22,68,47,53,67,63,68,54,47,63,53,67,69,64,70,57,68,54,47,63,53,67,69,64,70,57,64
J. Hugill,25,19,70,2300000,12000,26,62,51,48,66,55,62,51,51,55,48,66,64,69,65,53,62,51,51,55,48,66,64,69,65,53,69
T. Iwanami,23,36,70,2100000,5000,1,49,69,66,45,55,49,64,69,55,66,45,48,45,44,61,49,64,69,55,66,45,48,45,44,61,45
J. Carrasso,29,13,70,1200000,6000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
M. Vilhjálmsson,30,42,70,1700000,7000,4,65,63,61,67,63,65,62,63,63,61,67,65,69,65,61,65,62,63,63,61,67,65,69,65,61,69
S. Aytaç,25,37,70,1900000,12000,1,63,69,68,63,64,63,69,69,64,68,63,65,62,64,69,63,69,69,64,68,63,65,62,64,69,62
Wagner Orsinho,29,2,70,1300000,15000,7,65,66,67,64,66,65,69,66,66,67,64,67,62,66,69,65,69,66,66,67,64,67,62,66,69,62
R. Salinas,29,43,70,1300000,15000,7,66,66,67,66,67,66,69,66,67,67,66,68,65,67,69,66,69,66,67,67,66,68,65,67,69,65
M. Schneuwly,32,29,70,1400000,16000,3,66,54,56,68,63,66,54,54,63,56,68,65,69,66,55,66,54,54,63,56,68,65,69,66,55,69
Y. Bissouma,20,74,70,2800000,21000,4,68,63,66,67,69,68,66,63,69,66,67,68,63,67,67,68,66,63,69,66,67,68,63,67,67,63
J. Fulton,23,65,70,2700000,32000,4,64,71,69,63,66,64,68,71,66,69,63,64,63,62,67,64,68,71,66,69,63,64,63,62,67,63
Omar Perdomo,23,6,70,2400000,8000,22,69,48,54,69,63,69,54,48,63,54,69,69,67,70,57,69,54,48,63,54,69,69,67,70,57,67
Y. Godzyur,32,46,70,1000000,17000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
U. Vitas,24,35,70,2000000,9000,1,49,69,68,46,59,49,64,69,59,68,46,50,48,46,62,49,64,69,59,68,46,50,48,46,62,48
K. Árnason,34,42,70,550000,6000,1,51,69,65,51,58,51,58,69,58,65,51,50,53,48,57,51,58,69,58,65,51,50,53,48,57,53
Borja Fernández,36,6,70,240000,5000,2,62,69,69,61,67,62,62,69,67,69,61,59,62,58,62,62,62,69,67,69,61,59,62,58,62,62
K. Wilczek,29,5,70,1800000,16000,26,66,51,55,67,63,66,52,51,63,55,67,66,69,66,55,66,52,51,63,55,67,66,69,66,55,69
F. Bellocq,23,1,70,2100000,12000,4,62,68,69,61,65,62,68,68,65,69,61,64,60,62,68,62,68,68,65,69,61,64,60,62,68,60
Luisinho Conradi,29,2,70,1300000,16000,7,68,65,67,67,68,68,69,65,68,67,67,70,65,69,70,68,69,65,68,67,67,70,65,69,70,65
J. Angulo,27,38,70,1900000,10000,22,66,41,47,67,60,66,50,41,60,47,67,69,66,68,54,66,50,41,60,47,67,69,66,68,54,66
K. Kraus,24,4,70,2000000,11000,1,45,69,62,45,50,45,60,69,50,62,45,44,50,43,57,45,60,69,50,62,45,44,50,43,57,50
J. Ba Jandouh,24,78,70,1800000,20000,4,64,65,69,62,67,64,65,65,67,69,62,64,61,62,66,64,65,65,67,69,62,64,61,62,66,61
M. Escudero,28,1,70,1600000,8000,1,42,69,62,41,48,42,62,69,48,62,41,44,43,41,59,42,62,69,48,62,41,44,43,41,59,43
R. Bengtsson,31,15,70,1200000,5000,1,52,69,64,49,57,52,62,69,57,64,49,51,49,49,59,52,62,69,57,64,49,51,49,49,59,49
L. Del Prete,31,11,70,1200000,4000,22,55,67,63,57,56,55,69,67,56,63,57,60,59,59,69,55,69,67,56,63,57,60,59,59,69,59
P. Bamford,23,19,70,2500000,13000,22,67,46,52,69,62,67,51,46,62,52,69,67,69,68,53,67,51,46,62,52,69,67,69,68,53,69
B. Ndoye,23,28,70,2400000,11000,2,61,69,66,61,63,61,65,69,63,66,61,61,64,60,64,61,65,69,63,66,61,61,64,60,64,64
J. De Sart,22,7,70,2100000,10000,4,63,67,69,62,67,63,67,67,67,69,62,64,61,62,67,63,67,67,67,69,62,64,61,62,67,61
D. Belorukov,34,47,70,550000,21000,1,48,69,65,45,55,48,57,69,55,65,45,44,46,42,54,48,57,69,55,65,45,44,46,42,54,46
K. Adenon,31,81,70,1200000,13000,1,49,69,66,46,55,49,65,69,55,66,46,51,46,48,63,49,65,69,55,66,46,51,46,48,63,46
André Micael,28,0,70,1400000,5000,1,42,69,62,42,48,42,62,69,48,62,42,44,44,42,59,42,62,69,48,62,42,44,44,42,59,44
J. Rassoul,21,28,70,2300000,8000,2,59,69,66,58,60,59,65,69,60,66,58,59,57,58,64,59,65,69,60,66,58,59,57,58,64,57
M. Faraoni,25,11,70,1800000,9000,22,67,67,68,66,68,67,69,67,68,68,66,68,65,67,70,67,69,67,68,68,66,68,65,67,70,65
A. Ngando,23,13,70,2500000,12000,0,69,43,50,69,63,69,49,43,63,50,69,68,66,70,52,69,49,43,63,50,69,68,66,70,52,66
David Barral,34,6,70,925000,7000,3,64,55,54,67,60,64,53,55,60,54,67,64,69,65,54,64,53,55,60,54,67,64,69,65,54,69
L. Jutkiewicz,28,19,70,1800000,23000,26,64,50,50,67,59,64,49,50,59,50,67,64,69,65,51,64,49,50,59,50,67,64,69,65,51,69
Li Xuepeng,28,79,70,0,0,1,66,66,68,65,67,66,69,66,67,68,65,68,63,67,69,66,69,66,67,68,65,68,63,67,69,63
G. Molins,28,15,70,1800000,1000,22,70,47,53,71,64,70,51,47,64,53,71,68,69,70,54,70,51,47,64,53,71,68,69,70,54,69
J. Baiva,25,8,70,1500000,3000,17,58,63,64,57,60,58,69,63,60,64,57,63,53,60,69,58,69,63,60,64,57,63,53,60,69,53
T. De Sutter,31,7,70,1600000,12000,26,65,53,55,67,64,65,50,53,64,55,67,63,69,63,51,65,50,53,64,55,67,63,69,63,51,69
M. Abdellaoue,31,44,70,1600000,5000,26,67,50,52,68,62,67,51,50,62,52,68,66,69,67,53,67,51,50,62,52,68,66,69,67,53,69
Kim Do Hyeok,25,40,70,2300000,5000,4,66,61,67,63,69,66,61,61,69,67,63,64,60,62,63,66,61,61,69,67,63,64,60,62,63,60
T. Werner,31,4,70,1600000,17000,12,69,56,60,70,67,69,60,56,67,60,70,69,70,70,61,69,60,56,67,60,70,69,70,70,61,70
D. Davis,26,19,70,2100000,21000,12,68,71,71,69,69,68,71,71,69,71,69,70,69,69,72,68,71,71,69,71,69,70,69,69,72,69
S. Bryzgalov,24,47,70,2000000,13000,2,56,69,66,55,59,56,67,69,59,66,55,57,54,55,65,56,67,69,59,66,55,57,54,55,65,54
Dani Giménez,33,6,70,900000,12000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Aleix García,20,6,70,3100000,51000,2,69,58,64,67,69,69,61,58,69,64,67,68,62,67,63,69,61,58,69,64,67,68,62,67,63,62
Platiny,26,2,70,2200000,7000,26,63,37,39,67,54,63,41,37,54,39,67,60,69,64,42,63,41,37,54,39,67,60,69,64,42,69
F. Valverde,18,3,70,3600000,44000,22,68,57,63,66,69,68,58,57,69,63,66,64,63,64,59,68,58,57,69,63,66,64,63,64,59,63
Kadu,30,2,70,1300000,12000,1,40,69,60,40,44,40,61,69,44,60,40,41,44,39,57,40,61,69,44,60,40,41,44,39,57,44
D. Petrić,29,35,70,1200000,13000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
R. Krhin,27,12,70,1700000,7000,4,61,67,69,59,66,61,63,67,66,69,59,60,58,58,63,61,63,67,66,69,59,60,58,58,63,58
Y. Croizet,25,13,70,2200000,11000,26,69,48,53,69,64,69,53,48,64,53,69,69,68,70,55,69,53,48,64,53,69,69,68,70,55,68
T. Clarke,29,19,70,1400000,11000,17,39,69,59,40,44,39,61,69,44,59,40,41,44,39,57,39,61,69,44,59,40,41,44,39,57,44
S. Whittaker,33,65,70,675000,6000,17,65,69,68,65,67,65,69,69,67,68,65,66,65,65,69,65,69,69,67,68,65,66,65,65,69,65
Paulo Miranda,28,2,70,1600000,21000,17,55,69,65,55,59,55,65,69,59,65,55,57,56,55,64,55,65,69,59,65,55,57,56,55,64,56
O. Vaněk,26,23,70,1900000,19000,0,69,64,66,68,69,69,67,64,69,66,68,69,66,69,67,69,67,64,69,66,68,69,66,69,67,66
A. Rocha,24,43,70,2400000,8000,2,66,63,69,64,69,66,66,63,69,69,64,66,59,64,67,66,66,63,69,69,64,66,59,64,67,59
M. Ingvartsen,21,17,70,2600000,10000,26,64,42,46,67,58,64,47,42,58,46,67,65,69,66,49,64,47,42,58,46,67,65,69,66,49,69
N. Moiraghi,32,1,70,1000000,3000,1,41,69,62,41,48,41,60,69,48,62,41,42,45,40,56,41,60,69,48,62,41,42,45,40,56,45
A. Tashaev,23,47,70,2400000,20000,12,68,43,51,67,63,68,51,43,63,51,67,69,63,68,54,68,51,43,63,51,67,69,63,68,54,63
R. Bezus,26,46,70,2100000,10000,0,69,49,54,68,65,69,52,49,65,54,68,67,66,68,54,69,52,49,65,54,68,67,66,68,54,66
M. Molina,37,20,70,600000,3000,0,69,34,46,68,64,69,42,34,64,46,68,67,65,68,47,69,42,34,64,46,68,67,65,68,47,65
B. Assou-Ekotto,33,34,70,675000,10000,7,67,69,71,66,70,67,69,69,70,71,66,68,63,66,70,67,69,69,70,71,66,68,63,66,70,63
I. Firer,32,12,70,1400000,7000,26,66,46,52,67,64,66,44,46,64,52,67,62,69,61,46,66,44,46,64,52,67,62,69,61,46,69
K. Stöger,23,21,70,2400000,12000,0,69,41,50,68,64,69,49,41,64,50,68,69,64,69,53,69,49,41,64,50,68,69,64,69,53,64
Rui Silva,23,0,70,1800000,5000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
R. Gosens,22,4,70,2000000,15000,7,64,68,67,65,65,64,69,68,65,67,65,66,63,65,69,64,69,68,65,67,65,66,63,65,69,63
M. Degenek,23,68,70,2100000,6000,2,57,69,68,56,61,57,64,69,61,68,56,57,57,54,63,57,64,69,61,68,56,57,57,54,63,57
F. Nita,29,57,70,0,0,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
A. Pilkington,29,49,70,1800000,23000,0,69,46,53,69,65,69,50,46,65,53,69,70,69,70,54,69,50,46,65,53,69,70,69,70,54,69
M. Budziński,26,5,70,2100000,10000,2,69,64,68,68,71,69,64,64,71,68,68,68,66,67,65,69,64,64,71,68,68,68,66,67,65,66
K. Peterson,22,15,70,2400000,8000,14,69,42,50,69,63,69,50,42,63,50,69,69,66,70,54,69,50,42,63,50,69,69,66,70,54,66
R. Tramos,29,8,70,1700000,4000,22,68,55,59,68,65,68,60,55,65,59,68,69,67,69,61,68,60,55,65,59,68,69,67,69,61,67
Hugo Vieira,28,0,70,1800000,9000,3,68,42,48,70,61,68,50,42,61,48,70,70,69,71,53,68,50,42,61,48,70,70,69,71,53,69
S. Parshivlyuk,28,47,70,1400000,22000,22,65,69,67,65,65,65,69,69,65,67,65,67,63,66,69,65,69,69,65,67,65,67,63,66,69,63
D. Yılmaz,29,127,70,1800000,15000,22,66,47,50,68,61,66,49,47,61,50,68,66,69,67,51,66,49,47,61,50,68,66,69,67,51,69
C. Arboleda,31,20,70,1600000,4000,17,66,62,66,65,65,66,70,62,65,66,65,69,59,68,71,66,70,62,65,66,65,69,59,68,71,59
Andrei Girotto,25,2,70,1900000,14000,2,64,70,69,64,65,64,69,70,65,69,64,65,64,65,68,64,69,70,65,69,64,65,64,65,68,64
H. Campagnaro,37,1,70,240000,3000,17,48,69,63,48,53,48,62,69,53,63,48,50,50,48,61,48,62,69,53,63,48,50,50,48,61,50
W. Kvist,32,17,70,1300000,15000,2,64,71,73,62,69,64,69,71,69,73,62,64,61,62,70,64,69,71,69,73,62,64,61,62,70,61
T. Cahill,37,68,70,600000,7000,4,68,61,59,70,65,68,55,61,65,59,70,65,74,66,55,68,55,61,65,59,70,65,74,66,55,74
S. Hernández,30,20,70,1700000,4000,0,69,49,57,67,67,69,57,49,67,57,67,67,64,67,59,69,57,49,67,57,67,67,64,67,59,64
E. Pérez,28,43,70,1400000,15000,1,61,69,66,61,62,61,69,69,62,66,61,64,61,62,69,61,69,69,62,66,61,64,61,62,69,61
Kwon Chang Hoon,23,40,70,2400000,12000,22,69,60,65,69,69,69,63,60,69,65,69,69,68,69,65,69,63,60,69,65,69,69,68,69,65,68
Nacho,28,6,70,1400000,7000,7,63,66,66,63,63,63,69,66,63,66,63,66,61,65,69,63,69,66,63,66,63,66,61,65,69,61
D. Álvarez,38,43,70,600000,29000,12,70,52,55,69,64,70,54,52,64,55,69,69,65,71,57,70,54,52,64,55,69,69,65,71,57,65
C. Nieldo,25,8,70,1600000,5000,1,62,66,69,61,65,62,68,66,65,69,61,64,59,62,68,62,68,66,65,69,61,64,59,62,68,59
J. Brekalo,19,9,70,3100000,21000,22,68,36,44,68,59,68,47,36,59,44,68,69,64,70,51,68,47,36,59,44,68,69,64,70,51,64
J. Rojas,28,38,70,1800000,23000,14,67,44,49,68,61,67,51,44,61,49,68,70,66,70,55,67,51,44,61,49,68,70,66,70,55,66
G. Sagal,33,8,70,725000,4000,4,65,67,69,64,69,65,65,67,69,69,64,63,62,62,66,65,65,67,69,69,64,63,62,62,66,62
A. Saltininio,33,8,70,1100000,5000,26,63,45,46,66,56,63,45,45,56,46,66,61,69,63,47,63,45,45,56,46,66,61,69,63,47,69
W. Johnson,30,55,70,1600000,7000,2,68,66,69,67,69,68,67,66,69,69,67,67,67,66,67,68,67,66,69,69,67,67,67,66,67,67
D. Drexler,27,4,70,1900000,10000,26,69,39,48,67,63,69,48,39,63,48,67,69,63,69,52,69,48,39,63,48,67,69,63,69,52,63
G. Hall,25,19,70,1800000,18000,1,50,69,65,49,54,50,63,69,54,65,49,49,50,47,61,50,63,69,54,65,49,49,50,47,61,50
Matheus Pereira,19,2,70,3800000,32000,0,69,47,53,68,64,69,53,47,64,53,68,69,64,69,56,69,53,47,64,53,68,69,64,69,56,64
D. Bakar,28,115,70,1800000,6000,26,69,43,49,70,63,69,49,43,63,49,70,69,70,70,53,69,49,43,63,49,70,69,70,70,53,70
J. Grahl,28,4,70,1400000,14000,27,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
S. Schipplock,28,4,70,1800000,26000,26,65,50,52,67,60,65,51,50,60,52,67,66,69,66,54,65,51,50,60,52,67,66,69,66,54,69
Daguinho Parrela,33,2,70,675000,21000,17,61,67,68,59,64,61,69,67,64,68,59,65,57,61,69,61,69,67,64,68,59,65,57,61,69,57
A. Tinnerholm,26,15,70,1700000,5000,17,60,65,69,57,64,60,69,65,64,69,57,64,51,60,71,60,69,65,64,69,57,64,51,60,71,51
